x,y,bloque,grupo,zona,OBJECTID_12,p_eucalipto,p_frondosa,p_pino
548884.5,4680834.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6034,0.3645,0.0321
548798.5,4680941.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9233,0.072,0.0047
548217.5,4680874.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2545,0.4392,0.3063
548475.5,4680531.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8149,0.0714,0.1137
548694.5,4680804.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9855,0.0119,0.0026
548709.5,4680831.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9802,0.0108,0.009
548688.5,4680837.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9944,0.0044,0.0012
548457.5,4680686.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2662,0.6821,0.0517
548806.5,4680875.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8444,0.0982,0.0574
548894.5,4680886.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.991,0.0072,0.0018
548912.5,4680832.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8752,0.1066,0.0182
548477.5,4680577.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2598,0.5025,0.2376
548805.5,4680910.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9603,0.0114,0.0284
548704.5,4680774.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8629,0.1305,0.0066
548240.5,4680946.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1997,0.1515,0.6487
548503.5,4680821.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.965,0.0303,0.0047
548817.5,4680832.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2737,0.4336,0.2926
548699.5,4680786.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7844,0.1976,0.0179
548659.5,4680932.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.961,0.03,0.0089
548709.5,4680927.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6214,0.3748,0.0039
548189.5,4680984.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1028,0.3188,0.5783
548547.5,4680525.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9797,0.0107,0.0096
548931.5,4680581.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7692,0.2277,0.0031
548452.5,4680811.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.151,0.8042,0.0447
548648.5,4680776.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9989,0.0004,0.0007
548958.5,4680840.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9591,0.0387,0.0022
548826.5,4680826.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.5732,0.3354,0.0913
548839.5,4680758.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.773,0.17,0.057
548348.5,4680702.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.1795,0.8079,0.0126
548369.5,4680652.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.9357,0.0576,0.0066
548956.5,4680796.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9843,0.0116,0.0041
548748.5,4680835.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9426,0.0528,0.0047
548344.5,4680871.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2902,0.529,0.1808
548937.5,4680771.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9701,0.0254,0.0045
548438.5,4680651.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8059,0.173,0.021
548367.5,4680955.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1127,0.6305,0.2568
548433.5,4680991.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7915,0.1563,0.0522
548374.5,4680861.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8327,0.0568,0.1106
548483.5,4680523.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8422,0.0879,0.0699
548218.5,4680845.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2865,0.5127,0.2008
548298.5,4680979.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0952,0.4468,0.458
548471.5,4680908.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2443,0.5671,0.1886
548828.5,4680655.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.965,0.0036,0.0315
548396.5,4680851.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1917,0.5109,0.2973
548159.5,4680971.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0563,0.2486,0.6951
548241.5,4680977.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0205,0.7005,0.279
548945.5,4680884.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9727,0.0228,0.0044
548900.5,4680794.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.3206,0.5401,0.1393
548808.5,4680923.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.895,0.0952,0.0098
548332.5,4680665.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.9394,0.0287,0.0319
548812.5,4680646.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9436,0.028,0.0284
548778.5,4680709.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9941,0.002,0.0039
548806.5,4680904.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8684,0.0498,0.0818
548901.5,4680800.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9405,0.0558,0.0037
548857.5,4680792.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.771,0.2217,0.0073
548335.5,4680815.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.384,0.1867,0.4293
548855.5,4680980.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6615,0.3356,0.003
548204.5,4680925.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0108,0.9764,0.0128
548686.5,4680802.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9226,0.0566,0.0208
548414.5,4680581.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.3995,0.3561,0.2445
548522.5,4680917.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.522,0.4714,0.0067
548508.5,4680892.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8235,0.0535,0.123
548805.5,4680802.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9642,0.0314,0.0044
548597.5,4680911.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7317,0.2477,0.0207
548224.5,4680909.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.4478,0.1621,0.3902
548907.5,4680824.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7955,0.1924,0.0121
548497.5,4680976.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.178,0.761,0.0611
548823.5,4680848.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0866,0.8644,0.049
548283.5,4680929.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2928,0.1194,0.5878
548310.5,4680909.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0591,0.7258,0.2151
548882.5,4680797.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6174,0.3639,0.0187
548685.5,4680958.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.3723,0.5513,0.0765
548265.5,4680984.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.4013,0.2393,0.3594
548926.5,4680914.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2501,0.7382,0.0116
548871.5,4680886.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6602,0.3348,0.005
548477.5,4680570.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.4932,0.3769,0.1299
548270.5,4680879.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.3747,0.3445,0.2808
548625.5,4680520.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0836,0.9056,0.0108
548662.5,4680902.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9638,0.0319,0.0043
548595.5,4680940.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2283,0.7622,0.0095
548775.5,4680913.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9411,0.0287,0.0302
548857.5,4680842.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.818,0.1721,0.0099
548906.5,4680934.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9522,0.046,0.0018
548682.5,4680993.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1149,0.663,0.2221
548360.5,4680552.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0337,0.8533,0.113
548922.5,4680922.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9345,0.0626,0.0029
548229.5,4680855.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.26,0.52,0.22
548763.5,4680865.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8703,0.098,0.0317
548874.5,4680636.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.636,0.3418,0.0221
548346.5,4680592.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6846,0.2567,0.0586
548686.5,4680515.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7539,0.2281,0.018
548776.5,4680935.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9506,0.0422,0.0072
548485.5,4680836.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.5836,0.37,0.0464
548357.5,4680973.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1955,0.2594,0.545
548542.5,4680517.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8177,0.0882,0.0941
548858.5,4680620.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.3126,0.6733,0.0141
548567.5,4680969.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6872,0.2522,0.0606
548408.5,4680710.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.5592,0.3334,0.1074
548692.5,4680787.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8704,0.1106,0.0189
548325.5,4680901.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.2793,0.0459,0.6748
548651.5,4680474.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8682,0.0539,0.0778
548415.5,4680931.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6822,0.249,0.0688
548428.5,4680935.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7667,0.0473,0.1861
548150.5,4680955.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0638,0.8016,0.1346
548670.5,4680825.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9646,0.0317,0.0037
548316.5,4680948.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7951,0.0692,0.1356
548610.5,4680508.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.356,0.6005,0.0435
548441.5,4680768.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.3608,0.5604,0.0788
548469.5,4680929.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8611,0.0611,0.0778
548432.5,4680934.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7837,0.1046,0.1118
548864.5,4680601.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7823,0.1593,0.0585
548811.5,4680723.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8318,0.1427,0.0255
548354.5,4680573.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1392,0.0854,0.7754
548239.5,4680864.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6674,0.0741,0.2585
548780.5,4680452.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6685,0.2514,0.0801
548596.5,4680924.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6419,0.3557,0.0025
548660.5,4680874.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9333,0.055,0.0117
548408.5,4680981.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1105,0.8229,0.0666
548337.5,4680672.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.9168,0.0174,0.0658
548620.5,4680564.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8126,0.1516,0.0357
548781.5,4680627.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9868,0.0105,0.0027
548837.5,4680877.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.7918,0.1255,0.0827
548388.5,4680899.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.339,0.503,0.158
548432.5,4680852.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.5787,0.3173,0.104
548779.5,4680759.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.988,0.0049,0.0071
548948.5,4680758.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8796,0.052,0.0684
548366.5,4680686.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.0127,0.972,0.0153
548427.5,4680652.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8441,0.1305,0.0254
548375.5,4680563.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.0627,0.8695,0.0679
548347.5,4680732.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.3151,0.58,0.1049
548865.5,4680978.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6007,0.3821,0.0171
548350.5,4680937.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.3186,0.0379,0.6435
548505.5,4680554.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.653,0.3251,0.0218
548847.5,4680811.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.5846,0.4045,0.0109
548800.5,4680658.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9775,0.0136,0.0089
548206.5,4680899.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.5605,0.0556,0.3839
548353.5,4680820.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.4877,0.1129,0.3994
548832.5,4680675.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.956,0.0363,0.0076
548744.5,4680485.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.9757,0.0196,0.0047
548325.5,4680764.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.3593,0.1385,0.5022
548504.5,4680840.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,85431,0.7545,0.1599,0.0855
548536.5,4680542.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.915,0.0217,0.0633
548340.5,4680849.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.1589,0.0755,0.7656
548817.5,4680838.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.4747,0.3216,0.2036
548913.5,4680628.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.8503,0.1416,0.0081
548765.5,4680965.5,PNOA-2024-GAL-548-4681-H29-NPC01,eucalipto,109_936,95546,0.6479,0.281,0.0711
548132.5,4680299.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0018,0.9797,0.0185
548314.5,4680373.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0551,0.8174,0.1275
548306.5,4680405.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.009,0.9494,0.0416
548175.5,4680322.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.003,0.9786,0.0184
548381.5,4680393.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0104,0.9833,0.0063
548210.5,4680265.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0124,0.6678,0.3198
548201.5,4680323.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0087,0.3304,0.6609
548259.5,4680299.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0233,0.338,0.6388
548175.5,4680133.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.3332,0.4906,0.1761
548303.5,4680234.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0009,0.9703,0.0288
548142.5,4680186.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0211,0.8742,0.1048
548392.5,4680424.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0053,0.9402,0.0545
548443.5,4680379.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0082,0.9301,0.0616
548082.5,4680270.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0054,0.7077,0.2869
548266.5,4680119.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0087,0.9801,0.0111
548201.5,4680146.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0143,0.9627,0.023
548117.5,4680194.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0622,0.8197,0.118
548267.5,4680255.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0741,0.0492,0.8768
548379.5,4680332.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0162,0.9169,0.0669
548168.5,4680157.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0223,0.9033,0.0744
548248.5,4680341.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0075,0.9429,0.0495
548356.5,4680416.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0713,0.7982,0.1306
548412.5,4680383.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0037,0.9353,0.061
548460.5,4680335.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0051,0.976,0.0189
548171.5,4680073.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.001,0.9965,0.0025
548102.5,4680257.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0072,0.6883,0.3045
548287.5,4680381.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0007,0.9814,0.0179
548150.5,4680295.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0108,0.4126,0.5766
548370.5,4680377.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0067,0.9055,0.0878
548224.5,4680271.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0029,0.9373,0.0599
548108.5,4680218.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0338,0.7166,0.2496
548294.5,4680230.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0143,0.9101,0.0756
548395.5,4680336.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0461,0.9016,0.0523
548073.5,4680211.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0721,0.5013,0.4266
548457.5,4680366.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0089,0.8605,0.1306
548142.5,4680110.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0305,0.6179,0.3515
548317.5,4680417.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0174,0.9285,0.0541
548420.5,4680430.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0107,0.9763,0.013
548354.5,4680315.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0063,0.9736,0.0201
548478.5,4680341.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.007,0.8862,0.1069
548162.5,4680154.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.016,0.7765,0.2075
548142.5,4680274.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0056,0.9254,0.069
548213.5,4680187.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0016,0.9587,0.0397
548117.5,4680169.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0037,0.7724,0.2239
548163.5,4680239.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0037,0.9886,0.0077
548168.5,4680209.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0049,0.9859,0.0091
548490.5,4680335.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0076,0.5272,0.4652
548205.5,4680110.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0075,0.9713,0.0212
548239.5,4680300.5,PNOA-2024-GAL-548-4681-H29-NPC01,pino,109_936,85534,0.0024,0.9841,0.0136
549573.5,4672068.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0588,0.0431,0.898
549486.5,4672599.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.4528,0.2871,0.2602
549436.5,4672714.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.073,0.0152,0.9118
549558.5,4672042.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.1982,0.4683,0.3336
549558.5,4672172.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.002,0.0028,0.9952
549051.5,4672733.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.0387,0.0358,0.9255
549495.5,4672349.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0952,0.2272,0.6776
549471.5,4672653.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.0196,0.0181,0.9622
549447.5,4672717.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.1013,0.0903,0.8084
549469.5,4672555.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0171,0.0117,0.9713
549629.5,4672709.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.2432,0.0582,0.6986
549521.5,4672330.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.1918,0.1183,0.6898
549530.5,4672555.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0394,0.0234,0.9372
549501.5,4672462.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0158,0.0463,0.938
549006.5,4672698.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.0269,0.7369,0.2362
549521.5,4672304.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0341,0.0551,0.9108
549394.5,4672656.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.0065,0.0053,0.9882
549707.5,4672479.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.1714,0.061,0.7676
549562.5,4672058.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0622,0.027,0.9108
549329.5,4672273.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0185,0.0017,0.9798
549385.5,4672576.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.1512,0.0602,0.7885
549326.5,4672216.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.1773,0.2381,0.5846
549556.5,4672265.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.0029,0.0069,0.9903
549025.5,4672705.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.1086,0.0754,0.816
549336.5,4672220.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86578,0.063,0.311,0.626
549486.5,4672696.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.2548,0.0212,0.724
549360.5,4672715.5,PNOA-2024-GAL-549-4673-H29-NPC01,pino,109_934,86606,0.2325,0.3291,0.4384
